ID	LOCAL_ID	DOCULECT	VARIETY	CONCEPT	VALUE	FORM	TOKENS	PLURAL_TOKENS	NOTE	SWADESH	COGIDS	ALIGNMENT
13861	YornoSo-1142_sbmammalbitesb-1	YornoSo		(sb, mammal) bite (sb)	kɛ́rɛ́\\kɛ́rɛ́	kɛ́r-ɛ́	k ɛ́ r + ɛ́			1	272 273	k ɛ́ r + ɛ́
13862	BankanTey-1186_snakebitesb-1	BankanTey		(snake) bite (sb)	kúwó	kúw-ó	k ú w + ó			1	305 306	k ú w + ó
13863	BenTey-1186_snakebitesb-1	BenTey		(snake) bite (sb)	kúwó	kúw-ó	k ú w + ó			1	305 306	k ú w + ó
13864	DogulDomBendiely-1186_snakebitesb-1	DogulDomBendiely		(snake) bite (sb)	kɛ̀rɛ́	kɛ̀r-ɛ́	k ɛ̀ r + ɛ́			1	307 308	k ɛ̀ r + ɛ́
13865	DonnoSo-1186_snakebitesb-1	DonnoSo		(snake) bite (sb)	kɛ́rɛ̀\\kɛ́rɛ̀	kɛ́r-ɛ̀	k ɛ́ r + ɛ̀			1	307 308	k ɛ́ r + ɛ̀
13866	Gourou-1186_snakebitesb-1	Gourou		(snake) bite (sb)	kɛ́rɛ́	kɛ́r-ɛ́	k ɛ́ r + ɛ́			1	307 308	k ɛ́ r + ɛ́
13867	JamsayDouentza-1186_snakebitesb-1	JamsayDouentza		(snake) bite (sb)	cɛ́rɛ́	tʃɛ́r-ɛ́	t ʃ ɛ́ r + ɛ́			1	309 308	t ʃ ɛ́ r + ɛ́
13868	Mombo-1186_snakebitesb-1	Mombo		(snake) bite (sb)	núŋgɛ́	núŋɡ-ɛ́	n ú ŋ ɡ + ɛ́			1	310 308	n ú ŋ ɡ + ɛ́
13869	Najamba-1186_snakebitesb-1	Najamba		(snake) bite (sb)	kɛ́rɛ́	kɛ́r-ɛ́	k ɛ́ r + ɛ́			1	307 308	k ɛ́ r + ɛ́
13870	Nanga-1186_snakebitesb-1	Nanga		(snake) bite (sb)	kúwó	kúw-ó	k ú w + ó			1	305 306	k ú w + ó
13871	PergeTegu-1186_snakebitesb-1	PergeTegu		(snake) bite (sb)	kɛ́rɛ́	kɛ́r-ɛ́	k ɛ́ r + ɛ́			1	307 308	k ɛ́ r + ɛ́
13872	Tiranige-1186_snakebitesb-1	Tiranige		(snake) bite (sb)	cɛ́rɔ́	tʃɛ́r-ɔ́	t ʃ ɛ́ r + ɔ́			1	309 306	t ʃ ɛ́ r + ɔ́
13873	TogoKan-1186_snakebitesb-1	TogoKan		(snake) bite (sb)	kɛ́rɛ́	kɛ́r-ɛ́	k ɛ́ r + ɛ́			1	307 308	k ɛ́ r + ɛ́
13874	TommoSoTongoTongo-1186_snakebitesb-1	TommoSoTongoTongo		(snake) bite (sb)	kɛ́rɛ́	kɛ́r-ɛ́	k ɛ́ r + ɛ́			1	307 308	k ɛ́ r + ɛ́
13875	ToroTegu-1186_snakebitesb-1	ToroTegu		(snake) bite (sb)	cɛ́rú\\cɛ́rá	tʃɛ́r-á	t ʃ ɛ́ r + á			1	309 311	t ʃ ɛ́ r + á
13876	YandaDom-1186_snakebitesb-1	YandaDom		(snake) bite (sb)	kɛ́dɛ́\\kɛ́dálì	kɛ́d-ɛ́	k ɛ́ d + ɛ́			1	312 308	k ɛ́ d + ɛ́
13877	YornoSo-1186_snakebitesb-1	YornoSo		(snake) bite (sb)	kɛ́rɛ́\\kɛ́rɛ́	kɛ́r-ɛ́	k ɛ́ r + ɛ́			1	307 308	k ɛ́ r + ɛ́
9006	BankanTey-1510_godallah-1	BankanTey		God, Allah	zɛ́zɛ̂	zɛ́zɛ̂	z ɛ́ z ɛ̂			0	338	z ɛ́ z ɛ̂
9007	BenTey-1510_godallah-1	BenTey		God, Allah	jǐŋjɛ̀	dʒ-ǐ-ŋ-dʒ-ɛ̀	d ʒ + ǐ + ŋ + d ʒ + ɛ̀			0	339 340 341 342 343	d ʒ + ǐ + ŋ - - + d ʒ + ɛ̀
9008	Bunoge-1510_godallah-1	Bunoge		God, Allah	ʔàmànàŋgà	ʔàmà-nà-ŋɡ-à	ʔ à m à + n à + ŋ ɡ + à			0	344 341 345 346	ʔ à m à - - + n à - + ŋ ɡ + à -
9009	DogulDomBendiely-1510_godallah-1	DogulDomBendiely		God, Allah	ámbá	á-mb-á	á + m b + á			0	346 347 348	á - + m b + á
9010	DogulDomKundialang-1510_godallah-1	DogulDomKundialang		God, Allah	ámbà	á-mb-à	á + m b + à			0	346 347 348	á - + m b + à
9011	DonnoSo-1510_godallah-1	DonnoSo		God, Allah	àmbá	à-mb-á	à + m b + á			0	346 347 348	à - + m b + á
9012	Gourou-1510_godallah-1	Gourou		God, Allah	ámà	á-mà	á + m à			0	346 349	á - + m à
9013	JamsayDouentza-1510_godallah-1	JamsayDouentza		God, Allah	ámà	á-mà	á + m à			0	346 349	á - + m à
9015	Mombo-1510_godallah-1	Mombo		God, Allah	ámánà	ámánà	á m á n à			0	344	- á m á n à
9016	Najamba-1510_godallah-1	Najamba		God, Allah	jěnjà, ájà	á-dʒ-à	á + d ʒ + à			0	346 339 348	á - + d ʒ + à
9017	Nanga-1510_godallah-1	Nanga		God, Allah	dɛ̌njɛ̂, jɛ̌njɛ̂	dɛ̌n-jɛ̂	d ɛ̌ n + d ʒ ɛ̂			0	350 351	d ɛ̌ n + d - ʒ ɛ̂
9018	Nanga-1510_godallah-2	Nanga		God, Allah	dɛ̌njɛ̂, jɛ̌njɛ̂	dʒɛ̌-n-j-ɛ̂	d ʒ ɛ̌ + n + d ʒ + ɛ̂			0	351 341 339 343	d - ʒ ɛ̌ + n - - + d ʒ + ɛ̂
9019	Penange-1510_godallah-1	Penange		God, Allah	àmànà (ɲ)	àmànà	à m à n à	ɲ + à m à n à		0	344	- à m à n à
9020	PergeTegu-1510_godallah-1	PergeTegu		God, Allah	ámà	á-mà	á + m à			0	346 349	á - + m à
9021	TebulUre-1510_godallah-1	TebulUre		God, Allah	ámbá	á-mb-á	á + m b + á			0	346 347 348	á - + m b + á
9022	Tiranige-1510_godallah-1	Tiranige		God, Allah	á:	á.á	á á			0	346	á á
9023	TogoKan-1510_godallah-1	TogoKan		God, Allah	àmá	à-má	à + m á			0	346 349	à - + m á
9024	TommoSoTongoTongo-1510_godallah-1	TommoSoTongoTongo		God, Allah	ámbá	á-mb-á	á + m b + á			0	346 347 348	á - + m b + á
9025	ToroTegu-1510_godallah-1	ToroTegu		God, Allah	dìsìná:	dìsì-ná.á	d ì s ì + n á á			0	351 341	d ì s ì + n á á
9026	YandaDom-1510_godallah-1	YandaDom		God, Allah	àmbà	à-mb-à	à + m b + à			0	346 347 348	à - + m b + à
9027	YornoSo-1510_godallah-1	YornoSo		God, Allah	ámà	á-mà	á + m à			0	346 349	á - + m à
11378	BankanTey-1868_allentirelyinterjectionlikeadverbial-1	BankanTey		all, entirely (interjection-like adverbial)	sóy	sóy	s ó j			1	391	s ó j
11379	BenTey-1868_allentirelyinterjectionlikeadverbial-1	BenTey		all, entirely (interjection-like adverbial)	sóy	sóy	s ó j			1	391	s ó j
11380	Gourou-1868_allentirelyinterjectionlikeadverbial-1	Gourou		all, entirely (interjection-like adverbial)	sóy	sóy	s ó j			1	391	s ó j
11381	JamsayDouentza-1868_allentirelyinterjectionlikeadverbial-1	JamsayDouentza		all, entirely (interjection-like adverbial)	sóy	sóy	s ó j			1	391	s ó j
11382	Mombo-1868_allentirelyinterjectionlikeadverbial-1	Mombo		all, entirely (interjection-like adverbial)	sélé:	sélé.é	s é l é é			1	392	s é l é é
11383	Najamba-1868_allentirelyinterjectionlikeadverbial-1	Najamba		all, entirely (interjection-like adverbial)	láy	láy	l á j			1	393	l á j - -
11384	Nanga-1868_allentirelyinterjectionlikeadverbial-1	Nanga		all, entirely (interjection-like adverbial)	sóy ~ só	sóy	s ó j			1	391	s ó j
11385	Nanga-1868_allentirelyinterjectionlikeadverbial-2	Nanga		all, entirely (interjection-like adverbial)	sóy ~ só	só	s ó			1	391	s ó -
11386	PergeTegu-1868_allentirelyinterjectionlikeadverbial-1	PergeTegu		all, entirely (interjection-like adverbial)	sóy	sóy	s ó j			1	391	s ó j
11387	TogoKan-1868_allentirelyinterjectionlikeadverbial-1	TogoKan		all, entirely (interjection-like adverbial)	fú→, sàⁿ fú→	sàⁿ_fú	s à ∼ + f ú			1	394 395	s à ∼ + f ú
11388	TommoSoTongoTongo-1868_allentirelyinterjectionlikeadverbial-1	TommoSoTongoTongo		all, entirely (interjection-like adverbial)	láyni	láyni	l á j n i			1	393	l á j n i
11334	BankanTey-1869_allevery-1	BankanTey		all, every	bê:	bé-è	b é + è			1	404 405	b é + è
11335	Bunoge-1869_allevery-1	Bunoge		all, every	kúndú, sàkáy	kúndú	k ú n d ú			1	406	k ú n d ú
11336	Bunoge-1869_allevery-2	Bunoge		all, every	kúndú, sàkáy	sàkáy	s à k á j			1	416	s à k á j
11337	DogulDomBendiely-1869_allevery-1	DogulDomBendiely		all, every	fú	fú	f ú			1	407	f ú -
11338	DonnoSo-1869_allevery-1	DonnoSo		all, every	wôy, fû→, pû→, sɛ́:nɛ̀ŋ, nànâŋ	wôy	w ô j			1	407	w ô j
11339	DonnoSo-1869_allevery-2	DonnoSo		all, every	wôy, fû→, pû→, sɛ́:nɛ̀ŋ, nànâŋ	sɛ́.ɛ́nɛ̀ŋ	s ɛ́ ɛ́ n ɛ̀ ŋ			1	417	s ɛ́ ɛ́ n ɛ̀ ŋ
11340	Gourou-1869_allevery-1	Gourou		all, every	kɛ̂w	kɛ̂w	k ɛ̂ w			1	408	k ɛ̂ - - w
11341	JamsayDouentza-1869_allevery-1	JamsayDouentza		all, every	cɛ̂w, fú:, sóy	sóy	s ó j			1	409	s ó j
11342	JamsayDouentza-1869_allevery-2	JamsayDouentza		all, every	cɛ̂w, fú:, sóy	sóy	s ó j			1	409	s ó j
11344	Mombo-1869_allevery-1	Mombo		all, every	sélè:	sélè.è	s é l è è			1	410	s é l è è
11345	Najamba-1869_allevery-1	Najamba		all, every	dîn	dîn	d î n			1	411	d î n
11346	Nanga-1869_allevery-1	Nanga		all, every	kéréw, pɔ́s, bé:ndè, pú→, fú→, bú→	kéréw	k é r é w			1	408	k é r é w
11347	Nanga-1869_allevery-2	Nanga		all, every	kéréw, pɔ́s, bé:ndè, pú→, fú→, bú→	pɔ́s	p ɔ́ s			1	418	p ɔ́ s
11348	Nanga-1869_allevery-3	Nanga		all, every	kéréw, pɔ́s, bé:ndè, pú→, fú→, bú→	bú	b ú			1	404	b ú
11349	Penange-1869_allevery-1	Penange		all, every	sèlè	sèlè	s è l è			1	410	s è l è -
11350	PergeTegu-1869_allevery-1	PergeTegu		all, every	kɛ̂w, pú→, kéréw	kɛ̂w	k ɛ̂ w			1	408	k ɛ̂ - - w
11351	PergeTegu-1869_allevery-2	PergeTegu		all, every	kɛ̂w, pú→, kéréw	kéréw	k é r é w			1	408	k é r é w
11352	PergeTegu-1869_allevery-3	PergeTegu		all, every	kɛ̂w, pú→, kéréw	kéréw	k é r é w			1	408	k é r é w
11353	TebulUre-1869_allevery-1	TebulUre		all, every	pú→	pú	p ú			1	404	p ú
11354	Tiranige-1869_allevery-1	Tiranige		all, every	címà (Boui), pɔ́s (Ningo)	pɔ́s	p ɔ́ s			1	412	p ɔ́ s
11355	TogoKan-1869_allevery-1	TogoKan		all, every	sâⁿ	sâⁿ	s â ∼			1	413	s â ∼
11356	TommoSoTongoTongo-1869_allevery-1	TommoSoTongoTongo		all, every	kɛ́m	kɛ́m	k ɛ́ m			1	414	k ɛ́ m
11357	ToroTegu-1869_allevery-1	ToroTegu		all, every	yà:fú: ~ yàgàfú:, cěwlà:fú:, cɛ̌yyà:fú:, kǒwlèyà:fú:, kěylèyà:fú:	kěylèyà.àfú.ú	k ě j l è j à à f ú ú			1	415	k ě j l è j à à f ú ú
11358	YandaDom-1869_allevery-1	YandaDom		all, every	cɛ̂m, pú→	pú	p ú			1	404	p ú
11359	YornoSo-1869_allevery-1	YornoSo		all, every	pú→	pú	p ú			1	404	p ú
7621	BankanTey-1887_always-1	BankanTey		always	mùkâ:ⁿ kálà, mùkâ:ⁿ bè:	mùká.àⁿ_bè.è	m ù k á à ∼ + b è è			0	431 432	m ù k á à ∼ + b è è
7622	BenTey-1887_always-1	BenTey		always	àsú→, àsú→ dàⁿ wôy, ùsú dàⁿ wôy	ùsú_dàⁿ_wôy	ù s ú + d à ∼ + w ô j			0	433 434 435	ù s ú - + d à ∼ + w ô j
7623	BenTey-1887_always-2	BenTey		always	àsú→, àsú→ dàⁿ wôy, ùsú dàⁿ wôy	ùsú_dàⁿ_wôy	ù s ú + d à ∼ + w ô j			0	433 434 435	ù s ú - + d à ∼ + w ô j
7624	DogulDomBendiely-1887_always-1	DogulDomBendiely		always	wáàr fú, wàgát fú	wáàr_fú	w á à r + f ú			0	436 437	w á - à r - + f ú -
7625	DogulDomBendiely-1887_always-2	DogulDomBendiely		always	wáàr fú, wàgát fú	wàɡát_fú	w à ɡ á t + f ú			0	441 437	w à ɡ á t - + f ú -
7626	DogulDomKundialang-1887_always-1	DogulDomKundialang		always	wâ:r fù:	wá.àr_fù.ù	w á à r + f ù ù			0	436 437	w á - à r - + f ù ù
7627	DonnoSo-1887_always-1	DonnoSo		always	bǎy wôy	bǎy_wôy	b ǎ j + w ô j			0	438 435	b ǎ j + w ô j
7628	Gourou-1887_always-1	Gourou		always	dògùrù kâ:	dòɡùrù_ká.à	d ò ɡ ù r ù + k á à			0	439 431	d ò ɡ ù r ù + - - k á à -
7629	JamsayDouentza-1887_always-1	JamsayDouentza		always	já:, já: mà já:, dògùrù kâ:ⁿ	dòɡùrù_ká.àⁿ	d ò ɡ ù r ù + k á à ∼			0	439 431	d ò ɡ ù r ù + - - k á à ∼
7630	Mombo-1887_always-1	Mombo		always	wàgàrù sélé:	wàɡàrù_sélé.é	w à ɡ à r ù + s é l é é			0	436 440	w à ɡ à r ù + s é l é é
7631	Najamba-1887_always-1	Najamba		always	àsú:, wágátì dîn	wáɡátì_dîn	w á ɡ á t ì + d î n			0	441 434	w á ɡ á t ì + d î n
7632	Nanga-1887_always-1	Nanga		always	àsú→	àsú	à s ú			0	433	à s ú -
7633	Penange-1887_always-1	Penange		always	wàgår sèlè	wàɡar_sèlè	w à ɡ a r + s è l è			0	436 440	w à ɡ a r - + s è l è -
7634	PergeTegu-1887_always-1	PergeTegu		always	à:sú→, sú→ à:bádà	súà.àbádà	s ú à à b á d à			0	442	s ú à à b á d à
7635	TebulUre-1887_always-1	TebulUre		always	wágádúꜜ pú→	wáɡádú_pú	w á ɡ á d ú + p ú			0	441 437	w á ɡ á d ú + p ú -
7636	Tiranige-1887_always-1	Tiranige		always	wàkàtì címà	wàkàtì_tʃímà	w à k à t ì + t ʃ í m à			0	441 443	w à k à t ì + t ʃ í m à
7637	TogoKan-1887_always-1	TogoKan		always	jáwò→	dʒáwò	d ʒ á w ò			0	444	d ʒ á w ò
7638	TommoSoTongoTongo-1887_always-1	TommoSoTongoTongo		always	àsúú kɛ́m, ábádá, bǎy kɛ́m	àsúú_kɛ́m	à s ú ú + k ɛ́ m			0	433 445	à s ú ú + k ɛ́ m
7639	TommoSoTongoTongo-1887_always-2	TommoSoTongoTongo		always	àsúú kɛ́m, ábádá, bǎy kɛ́m	ábádá	á b á d á			0	442	- - - á b á d á
7640	TommoSoTongoTongo-1887_always-3	TommoSoTongoTongo		always	àsúú kɛ́m, ábádá, bǎy kɛ́m	bǎy_kɛ́m	b ǎ j + k ɛ́ m			0	438 445	b ǎ j + k ɛ́ m
7641	ToroTegu-1887_always-1	ToroTegu		always	tùwⁿɔ́ kálá:	tùw.nɔ́_kálá.á	t ù w ∼ ɔ́ + k á l á á			0	446 447	t ù w ∼ ɔ́ + k á l á á
7642	YandaDom-1887_always-1	YandaDom		always	àsú→	àsú	à s ú			0	433	à s ú -
7643	YornoSo-1887_always-1	YornoSo		always	bǎy pú→, já→ mà já→, já→	dʒá	d ʒ á			0	444	d ʒ á - -
16169	Mombo-1915_andxandynouns-1	Mombo		and (X and Y, nouns)	ńdô:	ńdó-ò	n d ó + ò			1	474 475	n d ó + ò
10379	BankanTey-1950_answerreplytosb-1	BankanTey		answer, reply to (sb)	kísɛ́	kís-ɛ́	k í s + ɛ́			0	477 478	k í s + ɛ́
10380	BenTey-1950_answerreplytosb-1	BenTey		answer, reply to (sb)	sá, mǒ: sá	sá	s á			0	479	s á -
10381	BenTey-1950_answerreplytosb-2	BenTey		answer, reply to (sb)	sá, mǒ: sá	mò.ós-á	m ò ó s + á			0	493 485	m ò ó s + á -
10382	Bunoge-1950_answerreplytosb-1	Bunoge		answer, reply to (sb)	kíjɛ̀	kídʒ-ɛ̀	k í d ʒ + ɛ̀			0	480 478	k í d ʒ + ɛ̀
10383	DogulDomKundialang-1950_answerreplytosb-1	DogulDomKundialang		answer, reply to (sb)	kísɛ̀, kígìlmè	kís-ɛ̀	k í s + ɛ̀			0	477 478	k í s + ɛ̀
10384	DogulDomKundialang-1950_answerreplytosb-2	DogulDomKundialang		answer, reply to (sb)	kísɛ̀, kígìlmè	kíɡ-ì-lmè	k í ɡ + ì + l m è			0	477 482 483	k í ɡ + ì + l m è -
10385	DonnoSo-1950_answerreplytosb-1	DonnoSo		answer, reply to (sb)	yàbìlɛ́:\\yábìlìỳ	yàb-ì-lɛ́.ɛ́	j à b + ì + l ɛ́ ɛ́			0	481 482 483	j à b + ì + l - ɛ́ ɛ́
10386	Gourou-1950_answerreplytosb-1	Gourou		answer, reply to (sb)	ká: sá:, sá:	ká.á-sá.á	k á á + s á á			0	484 479	k á á + s á á
10387	Gourou-1950_answerreplytosb-2	Gourou		answer, reply to (sb)	ká: sá:, sá:	sá-á	s á + á			0	479 485	s á - + á -
10388	JamsayDouentza-1950_answerreplytosb-1	JamsayDouentza		answer, reply to (sb)	sá:, ká: sá:	sá-á	s á + á			0	479 485	s á - + á -
10389	JamsayDouentza-1950_answerreplytosb-2	JamsayDouentza		answer, reply to (sb)	sá:, ká: sá:	ká.á-sá.á	k á á + s á á			0	484 479	k á á + s á á
10391	Mombo-1950_answerreplytosb-1	Mombo		answer, reply to (sb)	ábúlè, kízɛ́	ábúl-è	á b ú l + è			0	486 478	á b ú l + è
10392	Mombo-1950_answerreplytosb-2	Mombo		answer, reply to (sb)	ábúlè, kízɛ́	kíz-ɛ́	k í z + ɛ́			0	494 478	k í z + ɛ́
10393	Najamba-1950_answerreplytosb-1	Najamba		answer, reply to (sb)	já:bɛ́	dʒá.áb-ɛ́	d ʒ á á b + ɛ́			0	487 478	d ʒ á á - b + ɛ́
10394	Nanga-1950_answerreplytosb-1	Nanga		answer, reply to (sb)	sá:, nɔ̌: sá:	sá-á	s á + á			0	479 485	s á - + á -
10395	Nanga-1950_answerreplytosb-2	Nanga		answer, reply to (sb)	sá:, nɔ̌: sá:	nɔ̀.ɔ́-sá.á	n ɔ̀ ɔ́ + s á á			0	495 479	n ɔ̀ ɔ́ + s á á
10396	Penange-1950_answerreplytosb-1	Penange		answer, reply to (sb)	kíjɛ́, jámbé	kídʒ-ɛ́	k í d ʒ + ɛ́			0	480 478	k í d ʒ + ɛ́
10397	Penange-1950_answerreplytosb-2	Penange		answer, reply to (sb)	kíjɛ́, jámbé	dʒámb-é	d ʒ á m b + é			0	487 478	d ʒ á - m b + é
10398	PergeTegu-1950_answerreplytosb-1	PergeTegu		answer, reply to (sb)	sá:	sá-á	s á + á			0	479 485	s á - + á -
10399	TebulUre-1950_answerreplytosb-1	TebulUre		answer, reply to (sb)	sá:m (sá:mtì), sá (sátì)	sá	s á			0	479	s á -
10400	Tiranige-1950_answerreplytosb-1	Tiranige		answer, reply to (sb)	cígírɔ́	tʃí-ɡ-í-rɔ́	t ʃ í + ɡ + í + r ɔ́			0	488 484 482 489	t ʃ í - + ɡ - - + í + r ɔ́
10401	TogoKan-1950_answerreplytosb-1	TogoKan		answer, reply to (sb)	sá:	sá-á	s á + á			0	479 485	s á - + á -
10402	TommoSoTongoTongo-1950_answerreplytosb-1	TommoSoTongoTongo		answer, reply to (sb)	sáwá, yàbílɛ́	sáw-á	s á w + á			0	490 485	s á w + á -
10403	TommoSoTongoTongo-1950_answerreplytosb-2	TommoSoTongoTongo		answer, reply to (sb)	sáwá, yàbílɛ́	yàb-í-lɛ́	j à b + í + l ɛ́			0	481 482 483	j à b + í + l - ɛ́ -
10404	ToroTegu-1950_answerreplytosb-1	ToroTegu		answer, reply to (sb)	císú\\císó	tʃís-ó	t ʃ í s + ó			0	488 491	t ʃ í s + ó
10405	YandaDom-1950_answerreplytosb-1	YandaDom		answer, reply to (sb)	m̀bò sá:, sá:	mbòs-á.á	m b ò s + á á			0	492 485	m b ò s + á á
10406	YandaDom-1950_answerreplytosb-2	YandaDom		answer, reply to (sb)	m̀bò sá:, sá:	sá-á	s á + á			0	479 485	s á - + á -
10407	YornoSo-1950_answerreplytosb-1	YornoSo		answer, reply to (sb)	sá:\\sáy	sá-á	s á + á			0	479 485	s á - + á -
1723	BankanTey-1987_armpitunderarmwhereinfantisgrabbed-1	BankanTey		armpit, underarm (where infant is grabbed)	árkɛ́ndɛ̀	árkɛ́-nd-ɛ̀	á r k ɛ́ + n d + ɛ̀			0	537 538 539	á r k ɛ́ + n d + ɛ̀
1724	BenTey-1987_armpitunderarmwhereinfantisgrabbed-1	BenTey		armpit, underarm (where infant is grabbed)	àrkɛ́lɛ̀	àrkɛ́-lɛ̀	à r k ɛ́ + l ɛ̀			0	537 540	à r k ɛ́ + l ɛ̀
1725	DogulDomBendiely-1987_armpitunderarmwhereinfantisgrabbed-1	DogulDomBendiely		armpit, underarm (where infant is grabbed)	káràkàrà	kárà-kàrà	k á r à + k à r à			0	541 542	k á r à + k à r à
1726	DogulDomKundialang-1987_armpitunderarmwhereinfantisgrabbed-1	DogulDomKundialang		armpit, underarm (where infant is grabbed)	káràkàrà	kárà-kàrà	k á r à + k à r à			0	541 542	k á r à + k à r à
1727	DonnoSo-1987_armpitunderarmwhereinfantisgrabbed-1	DonnoSo		armpit, underarm (where infant is grabbed)	nùmɔ̀[kárùkàrù]	nùmɔ̀-kárù-kàrù	n ù m ɔ̀ + k á r ù + k à r ù			0	543 541 542	n ù m ɔ̀ + k á r ù + k à r ù
1728	Gourou-1987_armpitunderarmwhereinfantisgrabbed-1	Gourou		armpit, underarm (where infant is grabbed)	kìkàrá	kìkà-rá	k ì k à + r á			0	541 544	k ì k à + r á -
1729	JamsayDouentza-1987_armpitunderarmwhereinfantisgrabbed-1	JamsayDouentza		armpit, underarm (where infant is grabbed)	kìkàrá	kìkà-rá	k ì k à + r á			0	541 544	k ì k à + r á -
1730	Mombo-1987_armpitunderarmwhereinfantisgrabbed-1	Mombo		armpit, underarm (where infant is grabbed)	kárákárá súgù, kárákárá	kárá-kárá	k á r á + k á r á			0	541 542	k á r á + k á r á
1731	Mombo-1987_armpitunderarmwhereinfantisgrabbed-2	Mombo		armpit, underarm (where infant is grabbed)	kárákárá súgù, kárákárá	kárá-kárá	k á r á + k á r á			0	541 542	k á r á + k á r á
1732	Najamba-1987_armpitunderarmwhereinfantisgrabbed-1	Najamba		armpit, underarm (where infant is grabbed)	kàkàrâ: kùl	kàkà-rá.à_kùl	k à k à + r á à + k ù l			0	541 544 545	k à k à + r á à + k ù l
1733	Nanga-1987_armpitunderarmwhereinfantisgrabbed-1	Nanga		armpit, underarm (where infant is grabbed)	ɛ̀rɛ̀kɛ̀ndɛ̂, ɛ̀rɛ̀gɛ̀ndɛ̂	ɛ̀rɛ̀kɛ̀-nd-ɛ̂	ɛ̀ r ɛ̀ k ɛ̀ + n d + ɛ̂			0	546 538 539	ɛ̀ r ɛ̀ k ɛ̀ + n d + ɛ̂
1734	Nanga-1987_armpitunderarmwhereinfantisgrabbed-2	Nanga		armpit, underarm (where infant is grabbed)	ɛ̀rɛ̀kɛ̀ndɛ̂, ɛ̀rɛ̀gɛ̀ndɛ̂	ɛ̀rɛ̀ɡɛ̀-nd-ɛ̂	ɛ̀ r ɛ̀ ɡ ɛ̀ + n d + ɛ̂			0	546 538 539	ɛ̀ r ɛ̀ ɡ ɛ̀ + n d + ɛ̂
1735	Penange-1987_armpitunderarmwhereinfantisgrabbed-1	Penange		armpit, underarm (where infant is grabbed)	kàràkàrà, kàràkàrà súgù	kàrà-kàrà	k à r à + k à r à			0	541 542	k à r à + k à r à
1736	Penange-1987_armpitunderarmwhereinfantisgrabbed-2	Penange		armpit, underarm (where infant is grabbed)	kàràkàrà, kàràkàrà súgù	kàrà-kàrà_súɡù	k à r à + k à r à + s ú ɡ ù			0	541 542 548	k à r à + k à r à + s ú ɡ ù
1737	PergeTegu-1987_armpitunderarmwhereinfantisgrabbed-1	PergeTegu		armpit, underarm (where infant is grabbed)	kàkàrá	kàkà-rá	k à k à + r á			0	541 544	k à k à + r á -
1738	TebulUre-1987_armpitunderarmwhereinfantisgrabbed-1	TebulUre		armpit, underarm (where infant is grabbed)	kàkàrá	kàkà-rá	k à k à + r á			0	541 544	k à k à + r á -
1739	Tiranige-1987_armpitunderarmwhereinfantisgrabbed-1	Tiranige		armpit, underarm (where infant is grabbed)	kàràkàrà	kàrà-kàrà	k à r à + k à r à			0	541 542	k à r à + k à r à
1740	TogoKan-1987_armpitunderarmwhereinfantisgrabbed-1	TogoKan		armpit, underarm (where infant is grabbed)	kàkàrá	kàkà-rá	k à k à + r á			0	541 544	k à k à + r á -
1741	TommoSoTongoTongo-1987_armpitunderarmwhereinfantisgrabbed-1	TommoSoTongoTongo		armpit, underarm (where infant is grabbed)	kákárú	káká-rú	k á k á + r ú			0	541 544	k á k á + r ú -
1744	ToroTegu-1987_armpitunderarmwhereinfantisgrabbed-1	ToroTegu		armpit, underarm (where infant is grabbed)	ìrkílá	ìrkí-lá	ì r k í + l á			0	537 540	ì r k í + l á
1745	YandaDom-1987_armpitunderarmwhereinfantisgrabbed-1	YandaDom		armpit, underarm (where infant is grabbed)	kàgádà ~ kàkádà	kàká-dà	k à k á + d à			0	541 547	k à k á + d à
1746	YandaDom-1987_armpitunderarmwhereinfantisgrabbed-2	YandaDom		armpit, underarm (where infant is grabbed)	kàgádà ~ kàkádà	kàká-dà	k à k á + d à			0	541 547	k à k á + d à
1747	YornoSo-1987_armpitunderarmwhereinfantisgrabbed-1	YornoSo		armpit, underarm (where infant is grabbed)	kíkárú	kíká-rú	k í k á + r ú			0	541 544	k í k á + r ú -
14089	BankanTey-1999_arriveatreach-1	BankanTey		arrive at, reach	dɔ́	d-ɔ́	d + ɔ́			0	590 591	d - + ɔ́
14090	BenTey-1999_arriveatreach-1	BenTey		arrive at, reach	dɔ̌	d-ɔ̌	d + ɔ̌			0	590 591	d - + ɔ̌
14091	Bunoge-1999_arriveatreach-1	Bunoge		arrive at, reach	dínnɛ̀	dínn-ɛ̀	d í n n + ɛ̀			0	592 593	d í n n + ɛ̀ -
14092	DogulDomBendiely-1999_arriveatreach-1	DogulDomBendiely		arrive at, reach	dèé	dè-é	d è + é			0	590 593	d è + é -
14093	DogulDomKundialang-1999_arriveatreach-1	DogulDomKundialang		arrive at, reach	dɛ̌: (imperative dɔ́)	dɛ̀-ɛ́	d ɛ̀ + ɛ́			0	590 593	d ɛ̀ + ɛ́ -
14094	DonnoSo-1999_arriveatreach-1	DonnoSo		arrive at, reach	dɔ̌:\\dɔ́ɛ̀	dɔ́-ɛ̀	d ɔ́ + ɛ̀			0	590 593	d ɔ́ + ɛ̀ -
14095	Gourou-1999_arriveatreach-1	Gourou		arrive at, reach	dɔ́:	dɔ́-ɔ́	d ɔ́ + ɔ́			0	590 591	d ɔ́ + ɔ́
